id,commit,build,exec_time,comment,fix
1603,3a51b5a,FAIL,0,Upgrade to Hibernate Validator 6.0.6,{}
1604,b8201f4,FAIL,0,Typo in example code in spring reactive reference document,{}
1605,f4d8c7c,FAIL,0,Improve decodeToMono support,{}
1606,8e253a3,FAIL,0,Support top-level scalar values in Jackson2Tokenizer,{}
1607,51aa16f,FAIL,0,Remove -Xskip-runtime-version-check Kotlin compiler arg,{}
1608,8c2e5dc,FAIL,0,Update Kotlin reference documentation,{}
1609,0598819,FAIL,0,Upgrade to Jackson 2.9.3 and Netty 4.1.18,{}
1610,6a7b197,FAIL,0,Improve Jackson codecs documentation,{}
1611,73a81f9,FAIL,0,Allow interceptors to add existing header values,{}
1612,583201b,FAIL,0,MappingJackson2MessageConverter uses generic type,{}
1613,f051755,FAIL,0,Refine behavior on error after response committed,{}
1614,9d42184,FAIL,0,Merge pull request #1622 from dreis2211/SPR-16293,{}
1615,260ebec,FAIL,0,Improve performance of some string operations,{}
1616,f736b66,FAIL,0,Fix compile issue from previous commit,{}
1617,76dcde9,FAIL,0,Fix Stomp Broker Relay ignoring destination prefixes in some cases,{}
1618,554662e,FAIL,1,Allow interceptors to add existing header values,{}
1619,ac00d8a,FAIL,0,Use JCenter first to resolve plugins,{}
1620,769ea1b,FAIL,0,Fix Kdoc regression to show only Kotlin API,{}
1621,206a5e0,FAIL,0,Merge pull request #1615 from gro-gg:patch-1,{}
1622,591429e,FAIL,0,Fix exception message,{}
1623,d198626,FAIL,0,Upgrade to Gradle 4.4 (and Apache HttpClient 4.5.4),{}
1624,767ea9d,FAIL,0,Fix minor logic error in SocketUtils,{}
1625,9f36d17,FAIL,0,Support identical minPort and maxPort in SocketUtils (#1612),{}
1626,f9689df,FAIL,0,Polishing,{}
1627,bf88311,FAIL,0,Merge pull request #1614 from dreis2211/SPR-16264,{}
1628,f4e9fb5,FAIL,0,Reduce access on user in SimpleBrokerMessageHandler.handleMessageInternal,{}
1629,04ab93c,FAIL,0,Add missing verb on the note about relays,{}
1630,0ef117f,FAIL,0,Upgrade to Tomcat 8.5.24 and Jetty 9.4.8,{}
1631,fda0885,FAIL,0,Take content-type from ResponseEntity unconditionally,{}
1632,203370a,FAIL,1,Handle absolute URI in Reactor request.uri(),{}
1633,b9a1168,FAIL,0,Consistently return null if certificates not available,{}
1634,e99b003,FAIL,1,Polish,{}
1635,91d3e44,FAIL,0,Add test case for SPR-16246,{}
1636,44c95a4,FAIL,0,Adjust logging to catch sporadic PERF build failure,{}
1637,7368f58,FAIL,0,Upgrade to Kotlin 1.2,{}
1638,63c2c08,FAIL,0,Update advice on file extensions in URLs,{}
1639,dd0d270,FAIL,0,Improve error handling when response is committed,{}
1640,873cb4e,FAIL,0,Remove unnecessary deprecation suppression,{}
1641,b55a263,FAIL,0,NamedParameterJdbcTemplate provides accessor for classic JdbcTemplate,{}
1642,6f73b8b,FAIL,1,Add WebTestClient to Web Servlet section,{}
1643,2b68212,FAIL,0,Fix grammar,{}
1644,3650ecc,FAIL,0,Polish,{}
1645,bec63fb,FAIL,0,Update CORS chapters,{}
1646,375a63a,FAIL,0,Update README.md,{}
1647,773cd32,FAIL,0,Polishing,{}
1648,f2e8171,FAIL,0,"Latest dependency updates (RxJava 2.1.7, TestNG 6.13.1, Selenium HtmlUnit Driver 2.28.2)",{}
1649,dc3d834,FAIL,0,Refinements related to a committed response,{}
1650,e30f1fb,FAIL,0,Next Development Version,{}
1651,b1c657f,FAIL,0,Consistent nullability in DataAccessUtils through nullableSingleResult,{}
1652,a8323f6,FAIL,0,"Latest dependency updates (OkHttp 3.9.1, JRuby 9.1.14, Rome 1.9)",{}
1653,81052cd,FAIL,0,Upgrade to Kotlin 1.1.61,{}
1654,35dd8db,FAIL,0,Correct number of web-specific scopes,{}
1655,edf22a3,FAIL,0,Upgrade to Log4J 2.10 (and Groovy 2.4.13),{}
1656,3b96690,FAIL,0,Add missing RestOperations extensions,{}
1657,01a82b5,FAIL,0,Improve semantics writing currentData,{}
1658,102a0ad,FAIL,0,Polish,{}
1659,c1b191e,FAIL,0,Polish and improve logging,{}
1660,f443668,FAIL,0,Switch to suspended mode before demand,{}
1661,afdca28,FAIL,0,Avoid resume-suspend race condition,{}
1662,4a87d3d,FAIL,0,Set Vary: Origin on CORS unauthorized response,{}
1663,652e5c5,FAIL,0,Disable CORS credentials by default,{}
1664,93f17da,FAIL,1,Log4jLog explicitly passes String argument (avoiding argument expansion),{}
1665,b7c924c,FAIL,0,Polish,{}
1666,d8099ad,FAIL,0,AbstractListenerWebSocketSession: suspend the channel when there is no demand,{}
1667,06b2ab3,FAIL,1,Use volatile for subscriber in base publishers,{}
1668,b89a48a,FAIL,0,Improve FlushingIntegrationTests,{}
1669,3c2d186,FAIL,0,Light refactoring/polish in reactive read/write bridge,{}
1670,2a481c5,FAIL,0,Fix race conditions in AbstractListenerReadPublisher,{}
1671,b814875,FAIL,0,Fix race condition in transition from UNSUBSCRIBED->COMPLETED,{}
1672,41b13a4,FAIL,0,Ensure onComplete/onError events will be delivered,{}
1673,6040178,FAIL,0,Upgrade to Tiles 3.0.8 (and Selenium HtmlUnit Driver 2.28.1),{}
1674,0cc644f,FAIL,0,Polishing,{}
1675,9f1d851,FAIL,1,Polish Kotlin source code style,{}
1676,5843173,FAIL,0,Polishing,{}
1677,08c95fb,FAIL,0,Unit tests for configuration superclass inclusion,{}
1678,bdb04b1,FAIL,0,Merge pull request #1601 from hongxingwz:master,{}
1679,4b614dc,FAIL,0,Fix copy/paste in Javadoc,{}
1680,bc8e525,FAIL,0,Add shared instance of ReactiveAdapterRegistry,{}
1681,6f24c0d,FAIL,0,Consistent use of tabs for sample code in the reference documentation,{}
1682,08c7855,FAIL,0,Deprecate Castor support,{}
1683,40dacd3,FAIL,0,Polishing,{}
1684,73b9aaa,FAIL,0,Upgrade to RxJava 1.3.4,{}
1685,27bbb73,FAIL,0,Expose all HttpResource header values (even if commonly not multi-value),{}
1686,84699c8,FAIL,0,Document common use cases for @Order vs @Priority vs @DependsOn,{}
1687,040aae5,FAIL,0,Upgrade to Protobuf 3.5 and Apache Johnzon 1.1.5,{}
1688,daee6ee,FAIL,0,ParameterMetaData.getParameterType performance on Oracle 12c,{}
1689,a8b4884,FAIL,0,SqlParameterSourceUtils.createBatch with Collection support,{}
1690,20fcefc,FAIL,0,ResourceHttpRequestHandler uses EmbeddedValueResolverAware,{}
1691,14a7da8,FAIL,0,Upgrade to Hibernate Validator 6.0.5,{}
1692,508aea8,FAIL,0,Rework implementation of PathPattern.extractPathWithinPattern,{}
1693,b1b5353,FAIL,0,Revise charset by location support for static resources,{}
1694,ce895d7,FAIL,0,Add mention of shortcut methods in BodyInserters,{}
1695,0fbfa64,FAIL,0,UndertowServerHttpRequest: suspend reading when no demand,{}
1696,3e8e0c1,FAIL,1,Upgrade to Reactor Bismuth-SR4,{}
1697,c530745,FAIL,0,Fix JsonView + HttpEntity Reactive handling,{}
1698,e4d4052,FAIL,0,Document DataBuffer/PooledDataBuffer and codecs,{}
1699,cc7c90c,FAIL,0,Polishing,{}
1700,7af9910,FAIL,0,Restored support for placeholders in mvc namespace resource locations,{}
1701,8e21023,FAIL,0,Update docs on ClientResponse,{}
1702,19a9bc4,FAIL,0,Remove unnecessary assertion,{}
1703,6e05a58,FAIL,0,Update WebClient Javadoc,{}
1704,7bcbdbb,FAIL,0,Upgrade to AspectJ 1.8.13 (and 1.9 RC2),{}
1705,9dd29f7,FAIL,1,Polish CORS documentation,{}
1706,38040bf,FAIL,0,Add WebFlux CORS reference documentation,{}
1707,7697b39,FAIL,0,Polishing,{}
1708,85baba3,FAIL,0,Accessors for PeriodicTrigger properties,{}
1709,fb7b7d0,FAIL,0,Revert erroneously committed change,{}
1710,90e5945,FAIL,0,Upgrade to Kotlin 1.1.60,{}
1711,edf8232,FAIL,0,Avoid implicit autowiring with Kotlin secondary ctors,{}
1712,536e72c,FAIL,0,Add WebSocket chapter to WebFlux section,{}
1713,0dd31b8,FAIL,0,Refactor WebSocket intro and create separate doc,{}
1714,5e86049,FAIL,0,Expose WebSocket options for Tomcat/Jetty,{}
1715,e818b90,FAIL,0,Polish WebSocket-related,{}
1716,c30145d,FAIL,0,MethodReference treats proxy-targeting expressions as non-compilable,{}
1717,7406f59,FAIL,0,Polishing,{}
1718,3e5209b,FAIL,0,"Test dependency updates (Mockito 2.12, HtmlUnit 2.28, Selenium 3.7.1, XMLUnit 2.5.1)",{}
1719,b5cedd4,FAIL,0,Consistent and efficient access to BeanDefinition argument values,{}
1720,e2bb06e,FAIL,0,Unit tests for unresolvable generics with partial mismatch,{}
1721,3091fee,FAIL,0,SpringValidatorAdapter skips value retrieval for Set field without index,{}
1722,0e49e32,FAIL,0,Handle parameters of Kotlin extension methods correctly,{}
1723,2be2aa7,FAIL,0,Add missing word to JavaDoc,{}
1724,532eb1d,FAIL,0,Upgrade to JUnit Jupiter 5.0.2,{}
1725,e2018e6,FAIL,0,HibernateJpaVendorAdapter sets connection release mode ON_CLOSE in non-PersistenceUnitInfo bootstrap scenario,{}
1726,72f20e8,FAIL,0,Polishing,{}
1727,87375fe,FAIL,0,ServerHttpRequest exposes SSL certificates,{}
1728,9a894ab,FAIL,0,Use ResponseEntity Content-Type as producible media type,{}
1729,780993c,FAIL,0,Polishing,{}
1730,a80fd99,FAIL,0,HibernateJpaVendorAdapter preserves connection release mode for JTA,{}
1731,de78202,FAIL,0,Explicitly document UriTemplate as thread-safe,{}
1732,a5da05c,FAIL,0,Comprehensive documentation on injection point matching,{}
1733,423af67,FAIL,0,Upgrade to Gradle 4.3.1 (and Netty 4.1.17),{}
1734,f565f63,FAIL,0,Polish,{}
1735,ff97eaf,FAIL,0,Fix NPE in ErrorsArgumentResolver,{}
1736,a510330,FAIL,0,Polish ErrorArgumentResolver,{}
1737,8223809,FAIL,0,Use existing CompositeByteBuf if possible,{}
1738,8cfa3c6,FAIL,0,Allow Undertow client in websocket integration tests,{}
1739,988c5f2,FAIL,0,Merge pull request #1590 from yneth/master,{}
1740,cb34b0b,FAIL,0,Polish,{}
1741,b487db2,FAIL,1,Fix NullPointer when setting cookies in RequestUriSpec,{}
1742,807297f,FAIL,0,Remove RxNetty (from test sources),{}
1743,369d33c,FAIL,0,Support charset config by (static) resource location,{}
1744,db00669,FAIL,0,Allow to set cookies in ServerResponse,{}
1745,840ef46,FAIL,0,Polish,{}
1746,457c70c,FAIL,0,Merge pull request #1588 from benbenw/SPR-16170,{}
1747,667e034,FAIL,0,Improve memory allocations when substituting named parameters.,{}
1748,263da15,FAIL,1,WebTestClient can be configured with connector,{}
1749,1a246c0,FAIL,0,Fix ListableBeanFactory Kotlin extensions return types,{}
1750,9786750,FAIL,0,Improve @RequestAttribute WebFlux resolver,{}
1751,14f02d7,FAIL,0,Update reference with examples of multipart requests,{}
1752,4ec60f0,FAIL,0,PrintingResultHandler defensively accesses session.getAttributeNames(),{}
1753,899994e,FAIL,0,Merge pull request #1587 from dreis2211/SPR-16165,{}
1754,9fab208,FAIL,0,Reduce access on headers for STOMP messaging,{}
1755,ffd6eff,FAIL,0,Scheduled task introspection through ScheduledTaskHolder interface,{}
1756,9511d29,FAIL,0,Updated bean count expectations in ClassPathBeanDefinitionScannerTests,{}
1757,af2e296,FAIL,0,Javadoc,{}
1758,1838ddb,FAIL,0,Support Ant-style package name with component index,{}
1759,9649b0c,FAIL,0,Properly resolve null beans as getBeansOfType result entries,{}
1760,2d1f875,FAIL,0,Add MultipartBodyBuilder,{}
1761,9b7af8b,FAIL,0,Polishing,{}
1762,07b479e,FAIL,0,FileUrlResource creates same class from createRelative,{}
1763,a75dd2d,FAIL,0,Consistent getDateHeader checks in spring-webmvc unit tests,{}
1764,e5c1dee,FAIL,0,Polishing,{}
1765,80a0cf7,FAIL,0,MockHttpServletResponse.getDateHeader returns -1 for non-existent header,{}
1766,0edf4d6,FAIL,0,MockHttpServletRequest.getRequestURL aligns with getServerName/Port,{}
1767,db050ac,FAIL,1,Polishing,{}
1768,996d747,FAIL,0,Upgrade to Mockito 2.11,{}
1769,a37fce8,FAIL,0,Merge pull request #1586 from jmax01/master,{}
1770,e4c5b77,FAIL,0,"SPR-16154 - Correctly handle NVARCHAR, LONGNVARCHAR and NCLOBs",{}
1771,845110a,FAIL,0,Update docs on HTTP/2,{}
1772,fb76aa0,FAIL,0,Detected candidate inner classes,{}
1773,ef39092,FAIL,0,UriUtils#encodUriVariables methods are now public,{}
1774,7964360,FAIL,0,Fix a broken link,{}
1775,4534c5f,FAIL,0,AbstractReactiveWebInitializer supports Servlet mapping,{}
1776,8c33ed0,FAIL,0,ServletHttpHandlerAdapter supports Serlvet path mapping,{}
1777,aa653b2,FAIL,0,Add AbstractReactiveWebInitializer,{}
1778,1611ce7,FAIL,0,AbstractApplicationContext silently ignores non-initialized ApplicationEventMulticaster/LifecycleProcessor on destruction,{}
1779,d00e4f1,FAIL,0,ClassPathResource uses specific constructors in createRelative,{}
1780,b921d56,FAIL,0,"DefaultResourceLoader resolves writable FileUrlResource for ""file:"" URL",{}
1781,da9f138,FAIL,0,Upgrade to Caffeine 2.6 and Undertow 1.4.21,{}
1782,4dee333,FAIL,0,Allow empty usernames for BasicAuth,{}
1783,abe4420,FAIL,0,Improve ReactorNettyTcpClient shutdown logic,{}
1784,b35b50b,FAIL,0,Polish,{}
1785,64bc9b4,FAIL,0,Do match message type,{}
1786,a58002a,FAIL,0,Chained API for form and multipart data in BodyInserters,{}
1787,579328b,FAIL,0,MockClientHttpRequest|Response support cookie headers,{}
1788,d06129d,FAIL,0,InterceptingHttpAccessor uses internal ArrayList for sorting,{}
1789,48c2cc1,FAIL,0,Update form + multipart data Javadoc on BodyInserters,{}
1790,8083eaa,FAIL,0,syncBody better differentiates plain vs multipart forms,{}
1791,e5c8dc0,FAIL,0,MessageSource.getMessage returns null default message as-is (again),{}
1792,295e3b6,FAIL,0,MockRestServiceServer test for follow-up request after failure,{}
1793,3c07afc,FAIL,0,Merge pull request #1580 from epabst/SPR-16132,{}
1794,43d88e4,FAIL,0,Move requests.add(request) into finally block.,{}
1795,4978749,FAIL,0,Proper Undertow PooledByteBuffer release,{}
1796,70ed450,FAIL,0,Add StatusAssertions.isForbidden,{}
1797,d9ede5b,FAIL,0,Remove link to build and release FAQ,{}
1798,f549d58,FAIL,0,Update links,{}
1799,b3407a6,FAIL,0,Update link.,{}
1800,80fc850,FAIL,0,Upgrade to RxJava 2.1.6,{}
1801,78284a6,FAIL,1,Polishing,{}
1802,0e1be82,FAIL,0,Add SPR-15942 to the refdoc list of pending Kotlin issues,{}
1803,b9a0e6b,FAIL,0,Update documentation about WebTestClient Kotlin issue,{}
1804,419b444,FAIL,0,Introspect interface-declared methods in case of proxy (for varargs),{}
1805,2611aa0,FAIL,0,Polish,{}
1806,9d00552,FAIL,0,Add logo to README,{}
1807,4437a18,FAIL,0,Replace logo,{}
1808,e0177c9,FAIL,0,Add logo,{}
1809,a7c3057,FAIL,0,Update README.md,{}
1810,fd6f2bd,FAIL,0,Test for null value against boolean property,{}
1811,ee7b928,FAIL,0,Upgrade to Derby 10.14.1.0,{}
1812,a2f5e12,FAIL,0,Drive letter case alignment in addClassPathManifestEntries,{}
1813,a982123,FAIL,0,Decouple ExchangeResult from WiretapRequest/Response,{}
1814,7e8c8f0,FAIL,0,Polishing,{}
1815,f965123,FAIL,0,Correct SpEL example (matching its comment),{}
1816,9bab7a2,FAIL,0,Upgrade to Java Activation Framework 1.2 for test runtime,{}
1817,01e7cae,FAIL,0,Fix links,{}
1818,065c9cc,FAIL,0,Typo,{}
1819,376e5b6,FAIL,0,README + CONTRIBUTING refer to Build from Source wiki,{}
1820,3c1518f,FAIL,0,Update CONTRIBUTING.md,{}
1821,5ac3774,FAIL,0,CONTRIBUTING is markdwon again + polish README,{}
1822,bf4c97c,FAIL,0,Polish README,{}
1823,4e384a6,FAIL,0,Polish README,{}
1824,b1068fe,FAIL,0,Replace TOC with manual listing,{}
1825,a455fea,FAIL,0,Optimize TOC for viewing on Github,{}
1826,375d26e,FAIL,0,Update link to CONTRIBUTING,{}
1827,e30d1d9,FAIL,1,Overhaul contributing guidelines,{}
1828,ce4d88d,FAIL,0,Convert CONTRIBUTING from md to adoc,{}
1829,6dcc853,FAIL,0,Next Development Version,{}
1830,d963597,FAIL,0,Test with hasError for unknown status code,{}
1831,9cfa929,FAIL,0,Polishing,{}
1832,2d0ab47,FAIL,0,Consistent hasText checks for CharSequence vs String,{}
1833,9efdadc,FAIL,0,Compatibility with OpenPDF as alternative to iText 2.1.7,{}
1834,efe943d,FAIL,0,WebSphereUowTransactionManager logs overridden application exceptions,{}
1835,bf60253,FAIL,0,Start documenting HTTP/2 support,{}
1836,6457a15,FAIL,0,Javadoc,{}
1837,a4f8ce7,FAIL,0,Upgrade to AspectJ 1.9 RC1,{}
1838,182da15,FAIL,0,BridgeMethodResolver properly resolves interface hierarchies,{}
1839,55b0c2f,FAIL,0,Polishing,{}
1840,1c256a1,FAIL,0,Parse correctly ContentDisposition header with semicolons,{}
1841,a3e6228,FAIL,0,Create Languages section,{}
1842,c80aa83,FAIL,0,Upgrade to Reactor Bismuth SR3,{}
1843,ecea82d,FAIL,0,Polishing,{}
1844,f31069a,FAIL,1,Upgrade to Selenium 3.6 and XMLUnit 2.5,{}
1845,40a6fba,FAIL,0,Allow to change URL/method in ClientRequest.Builder,{}
1846,585ad59,FAIL,0,Upgrade to Reactor Bismuth-SR2,{}
1847,62c6a00,FAIL,0,Merge pull request #1575 from ocadaruma:fix-example,{}
1848,159da04,FAIL,0,Fix wrong javadoc example,{}
1849,c7100f7,FAIL,0,Explicit notes on advice mode proxy vs aspectj,{}
1850,75ec973,FAIL,0,Refined tests for StringUtils.starts/endsWithIgnoreCase,{}
1851,5d41e0f,FAIL,0,Avoid temporary String creation in StringUtils.starts/endsWithIgnoreCase,{}
1852,9a88ebd,FAIL,0,Consistent hasText checks for CharSequence vs String,{}
1853,9288990,FAIL,0,Varargs and consistent nullability in MailMessage implementations,{}
1854,5809f5b,FAIL,0,SubProtocolWebSocketHandler provides protected decorateSession method,{}
1855,d418ba1,FAIL,0,Remove snapshot repository (after Reactor Bismuth-SR1 upgrade),{}
1856,9404041,FAIL,0,Upgrade to Reactor Bismuth-SR1,{}
1857,1cc5afe,FAIL,0,Fix lines over 120 characters,{}
1858,8ad212d,FAIL,1,Merge pull request #1570 from wilkinsona:patch-3,{}
1859,07eee05,FAIL,0,"Add missing ""be"" in Part's javadoc",{}
1860,e17ad55,FAIL,0,"Latest dependency updates (RxJava 1.3.3, Hibernate ORM 5.2.12, Hibernate Validator 5.4.2 & 6.0.3)",{}
1861,d1fac36,FAIL,0,SchedulingConfigurer and JmsListenerConfigurer respect @Order,{}
1862,a4537b1,FAIL,0,Accessors for configured send-time and buffer-size limit,{}
1863,48eb416,FAIL,0,Fix failing tests,{}
1864,ab92754,FAIL,1,@MatrixVariable resolvers for WebFlux,{}
1865,c7a1526,FAIL,0,Various DataBuffer improvements,{}
1866,d8a7b96,FAIL,0,"WebFlux support for ""request handled"" in controller",{}
1867,a3eeda9,FAIL,1,Consistent separation between chapters and after chapter titles,{}
1868,9df6f3e,FAIL,0,Polishing,{}
1869,c3378fd,FAIL,0,AbstractMessageSource properly interacts with non-AbstractMessageSource parent,{}
1870,950edf8,FAIL,1,Support for Map method argument in WebFlux,{}
1871,bec1fc1,FAIL,0,ModelAttributeMethodProcessor detects re-enabled binding declaration,{}
1872,ea00c7c,FAIL,0,Explicit notes on ExceptionHandler root vs cause resolution,{}
1873,ba74e42,FAIL,0,Upgrade to Gradle 4.2.1,{}
1874,5f270bc,FAIL,0,Upgrade to SnakeYAML 1.19,{}
1875,e5a5532,FAIL,0,Upgrade to Reactor Bismuth-BUILD-SNAPSHOT,{}
1876,32d78e6,FAIL,0,Update information on WebApplicationContext hierarchy,{}
1877,cd63463,FAIL,0,MockMvc re-uses response instance on async dispatch,{}
1878,94c4a7f,FAIL,0,Shortcut factory method in MockServerWebExchange,{}
1879,3d1023b,FAIL,0,Polishing,{}
1880,ef6aef9,FAIL,0,Allow PropertyEditor conversion as fallback for enums,{}
1881,3cb38ce,FAIL,0,Merge pull request #1566 from drumonii:double-backtick-with-apostrophes,{}
1882,ff2bea9,FAIL,0,Missing some double backticks with apostrophes,{}
1883,b4c95bf,FAIL,0,ReactiveAdapterRegistry uses Reactor's JdkFlowAdapter,{}
1884,16a08cb,FAIL,0,Upgrade to Jackson 2.9.2,{}
1885,be9c096,FAIL,0,Extended coverage of full vs lite mode for configuration classes,{}
